sample_id,source_index,user_id,session_id,repetition_id,embedding_00,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,embedding_08,embedding_09,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31
s053_s02_r46,18495,s053,2,46,0.0,4.195956,0.0,2.9567158,0.2106564,0.0,5.6221695,0.0,0.0,0.0,0.0,0.6197024,0.0,0.0,4.3510594,0.0,0.0,4.5181804,0.0,4.749834,0.0,2.5268137,0.0,1.9801924,0.32874078,0.0,2.006927,5.742642,0.0,0.0,1.576787,3.4437697
s035_s01_r29,11628,s035,1,29,3.8926723,0.80582964,1.1592704,0.0,3.9923549,1.140325,2.448819,0.0,1.4369621,0.18615746,0.66394997,4.1527605,0.0,0.3857752,3.085371,1.9066417,0.7311294,0.0,0.05275455,0.0,4.669001,2.1788707,1.8973006,0.8706229,1.3592305,5.4583144,1.3867743,0.0,0.6834069,1.4963385,0.0,2.8854127
s029_s07_r49,9548,s029,7,49,0.097741425,0.0,5.4862585,1.2356704,2.2166603,0.7930026,2.545403,2.8554356,3.4609854,0.0,1.8308163,2.6125998,0.0,2.7652862,3.9304726,0.0,3.0343509,1.682107,0.0,1.6543958,2.1384723,1.8706515,1.1327269,2.6280665,0.0,0.0,0.60841817,0.0,0.0,0.0,0.36064625,4.1053267
s034_s03_r43,11342,s034,3,43,4.434218,6.4411573,6.1285086,0.18465096,1.4831078,7.174683,3.003199,0.0,3.143811,2.0766406,0.8046053,1.0571017,1.1628718,0.0,5.704402,0.0,0.0,0.6969929,0.0,5.5709286,5.0153046,0.0,2.7161398,1.8558731,4.011723,0.0,4.702523,0.0,0.0,0.0,1.4978727,3.8499475
s004_s07_r15,1114,s004,7,15,4.878151,0.8234237,2.2373269,0.0,0.0,1.4344468,2.5751333,0.0,1.4176664,3.9891407,1.4809593,2.558216,5.1054463,0.0,1.6251915,3.294138,0.0,0.0,5.5931964,2.9447405,4.1806135,0.0,2.0894866,1.8734387,3.2411377,1.7693305,3.9889395,0.9232255,0.0,0.0,0.0,0.0
s028_s06_r44,9093,s028,6,44,1.2377548,2.8688545,0.0,1.2550081,3.8803968,2.872425,3.138814,0.06869972,0.0,0.0,0.0,0.0,0.0,2.4930093,0.0,1.8352244,1.4135106,2.115011,0.0,0.5360279,2.8737175,1.7014239,3.27458,0.0,1.2514743,2.9616055,3.899401,1.3417671,1.9138821,3.94912,0.0,4.5778594
s046_s05_r03,15802,s046,5,3,1.9569137,0.0,4.5776086,2.1891112,1.6530904,1.0989469,3.0934515,3.7846053,2.0032086,2.2383056,2.5161579,3.9536977,2.2986794,2.9358704,0.0,4.9636326,1.1686265,0.33156568,2.4775753,2.9470248,1.6541736,2.2548265,4.233008,0.8448654,0.5714852,2.6154528,0.0,1.6113257,1.6283857,0.0,1.994204,1.1546204
s050_s06_r28,17477,s050,6,28,3.3224638,0.0,3.627843,0.0,1.259699,3.8206496,3.644113,0.0,6.6067166,0.87396896,0.0,0.48774248,0.13859192,3.9745107,1.0307475,1.165846,0.7765808,1.8854889,0.0,4.310439,3.9928193,0.0,4.2413197,0.0,0.91119623,5.937163,1.755135,2.9091673,1.732853,0.0,0.0,0.0
s049_s07_r14,17113,s049,7,14,4.2914057,0.0,2.0191514,2.4713514,4.070422,0.0,1.7829845,0.0,2.8268182,5.0302076,4.539366,5.644484,1.6837316,0.8062288,0.0,2.6611304,0.43526235,0.0,3.0175953,0.0,1.5922987,0.77072686,0.04697436,2.5831394,1.3104348,5.165862,0.0,3.6503425,0.0,3.1438637,2.2576342,1.814924
s035_s03_r10,11709,s035,3,10,3.5677865,1.3161924,0.6831011,1.4284794,4.371057,7.048083,5.014502,0.7094361,1.2079669,0.0,0.0,0.0,0.0,1.5696833,0.0,0.81546605,2.9440424,2.1596913,0.0,3.4527159,1.2019882,0.0,5.1449904,0.0,0.46566543,5.317515,0.74254715,0.2329086,0.031261086,1.2959378,0.0,1.3514196
s017_s03_r20,4919,s017,3,20,2.049586,3.2986681,0.0,3.4987948,2.9497862,4.2224097,3.592547,4.6322007,0.0,0.0,0.0,0.0,0.0,1.9381431,0.0,1.8393493,0.0,3.4441996,0.0,0.51759344,1.3734837,1.8184968,4.435088,0.0,2.4422796,4.5787053,2.8778358,0.0,0.0,5.0067124,0.0,4.2761335
s013_s08_r34,3983,s013,8,34,1.0975878,4.5119705,0.79402155,0.0,3.8254974,3.2082434,3.031083,0.0,0.8028405,1.1143101,0.0,0.3710351,4.048174,0.0,2.501284,0.84511685,0.17762521,5.4367027,0.9219391,6.3658724,3.1919415,0.0,0.0,0.9261469,2.373266,0.0,4.2799397,0.82264155,4.7246866,0.16321766,0.0,0.0
s039_s08_r16,13565,s039,8,16,2.689368,0.0,5.291537,0.0,2.3377,2.395719,4.7286143,1.50367,3.8940895,2.231341,0.0,3.9866862,4.9526067,0.4732492,3.0689988,4.307136,0.0,3.0113544,1.227018,1.0069764,1.8810396,1.4513,2.7190251,2.5383263,0.0,4.098295,0.8241977,0.0,3.2035146,0.12836686,0.0,0.0
s043_s05_r26,15025,s043,5,26,4.1780424,1.7866014,0.0,0.0,5.2341413,3.9665737,3.4941049,0.28586453,0.0,4.0454373,0.0,0.0,0.0,0.0,0.0,3.23269,3.2589493,0.37695554,0.0,0.0,0.0,0.0,2.867847,0.0,2.6344666,0.9254998,0.14874274,4.7083426,0.0,5.0410714,1.2818663,3.5076866
s005_s04_r30,1379,s005,4,30,0.94993633,0.0,1.0654633,1.739399,3.4648645,0.0,3.0731,0.0,2.118733,3.1416101,2.7413096,3.5537481,0.5572156,2.8442643,0.58227575,4.225863,1.9176092,0.48814467,1.9883314,0.24342072,0.6867214,0.0,0.67949456,2.173693,0.13341218,3.5726528,0.0,3.5335546,0.0,0.0,3.2648878,2.2538805
s034_s05_r39,11438,s034,5,39,6.8474584,1.5525054,5.8228364,0.0,0.0,7.5020666,4.5938644,0.0,2.4075763,3.725418,1.7536212,0.0,2.0991855,0.0,5.618683,2.7430437,0.49497926,0.0,4.750899,1.9021645,1.1305898,0.0,4.652295,0.60183626,5.2175922,0.0,3.2406461,0.0,0.0,0.0,0.0,0.0
s027_s01_r43,8442,s027,1,43,1.0373996,0.0,0.46806747,0.0,0.0,4.552353,2.5794363,0.0,0.36316767,4.186572,3.1941714,0.0,1.4001431,2.4017134,3.5213943,3.3149273,1.5179598,1.1204083,2.983063,3.40598,0.31515768,0.48022518,1.4467362,2.0195618,2.0587788,0.0,0.0,1.8100556,2.2013364,0.0,5.071537,2.7368026
s041_s01_r17,14016,s041,1,17,5.399096,0.0,0.9994931,0.0,0.0,1.2228999,0.0,0.0,6.6257215,6.4633675,5.8018494,2.470988,5.159097,0.0,0.24036652,1.0773463,1.7461073,0.0,0.98600984,2.1440568,0.0,0.0,1.0040898,5.303814,2.6407595,0.40408486,0.3557636,1.0054095,0.0,0.0,0.0,0.0
s046_s06_r42,15891,s046,6,42,2.5372393,0.24808887,4.5951786,3.2986624,0.8866451,1.7087133,0.0,4.5256224,3.4548883,0.08129954,0.37425214,4.5550375,0.9802639,1.6101289,0.0,0.7884954,2.6279595,2.6275177,1.5902784,0.68906313,3.0451965,0.0,2.6468334,2.8895717,3.8809352,4.480353,0.16399987,0.0,0.7018648,0.013752252,1.4141328,0.68760216
s053_s07_r16,18715,s053,7,16,0.0,3.000334,0.0,4.260696,0.0,2.0812488,6.027198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6039004,0.0,0.0,5.616615,0.8017469,5.2054653,0.0,1.3957114,0.0,2.3789558,0.0226686,0.0,3.1584208,4.689411,0.0,0.0,0.0,0.0
s021_s02_r08,6457,s021,2,8,1.6232829,3.47563,4.1993904,3.3329844,4.3458147,2.197836,3.127931,3.6715343,0.09698188,1.1786336,0.66513926,1.9669479,0.0,0.0,0.98567986,4.0085945,1.2764118,0.24938744,3.9087093,0.0,3.0724454,2.0194185,3.0666628,0.0,0.17223972,1.324241,0.0,0.0,3.12128,3.7051978,0.42790994,2.1663988
s020_s06_r34,6283,s020,6,34,0.0,0.87237227,5.5220747,2.4847798,0.0,3.3087878,2.0952358,4.2805243,0.0,0.0,0.0,2.672909,3.3691218,0.0,3.6374903,0.85763115,0.0,5.0017667,0.0,3.2587488,0.0,2.7765882,0.0,4.5131984,0.0,0.0,1.3199323,2.373361,0.0,0.0,1.2795336,0.35895023
s048_s06_r48,16697,s048,6,48,0.0,1.6334633,2.802735,1.1236695,1.1592795,0.43061545,0.0,1.8647625,4.251931,1.0151223,0.049438715,4.842121,2.5858538,0.0,1.2002552,0.85998476,2.998016,3.5509214,0.0,1.9232379,4.0380626,0.18485436,0.0,6.0258155,1.1809587,2.2927475,2.4119658,0.0,1.8420494,0.0,2.3867776,1.6423547
s004_s01_r02,801,s004,1,2,1.003681,0.0,0.0,0.5074891,1.7987934,3.9796047,3.9868507,2.5589406,1.5105469,2.9231596,1.170028,2.174499,0.5608231,3.3834326,0.9150238,3.1030018,0.55343497,0.0,0.9927877,3.1785061,3.6976073,3.855077,4.8980823,1.4754627,0.26506177,0.5466808,0.0,2.4824977,0.16029574,0.95497525,3.078769,1.969332
s036_s05_r42,12241,s036,5,42,3.584139,0.0,0.0,3.4439409,3.3131833,0.0,2.1478763,0.8360408,0.0,2.3069365,0.0,2.8555133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68261445,6.6822314,0.0,5.359374,1.4809698,0.0,5.5059958,0.0,5.2396593,0.5236028,0.19723529
s056_s04_r01,19750,s056,4,1,1.4686245,1.2107384,0.7070415,0.0,3.5216398,3.9051113,2.318699,0.0,4.6616564,0.0,0.0,1.2280993,2.27797,2.5697322,6.8000817,0.8666519,0.38527864,3.240368,1.564937,3.0837228,0.0,0.0,4.0140586,4.5694985,3.2146275,4.9470625,2.0469282,0.0,4.16814,2.9640574,0.0,0.0
s029_s08_r45,9594,s029,8,45,0.0,0.34380347,4.4724836,5.837621,3.4595702,0.0,3.7106795,1.9700153,3.8517885,0.0,3.4662962,0.0,0.0,0.8004684,5.8130565,0.7300165,2.113657,5.160785,0.0,1.035274,2.471869,4.141491,2.295651,4.688189,0.0,0.0,0.22352123,1.2205312,0.0,0.0,0.0,5.0814924
s051_s01_r20,17619,s051,1,20,0.0,1.6551416,2.5400245,5.5127535,2.401856,0.5139473,3.0957322,2.6688123,1.6758381,0.0,4.8728266,0.71039504,0.0,1.8444588,1.8318257,3.5529745,3.5460384,4.4271035,1.1314945,0.23074001,2.7405884,4.0433636,3.0289187,2.0260208,0.0,0.0,0.0,2.2610579,0.0,0.0,2.0799825,4.181212
s043_s05_r13,15012,s043,5,13,3.1599553,0.96958184,0.0,0.015978694,2.0216563,1.6478741,1.733185,0.0,1.2071819,3.7245677,0.065515876,0.0,0.0,0.7992827,0.0,3.2725804,3.520229,0.8308948,0.0,0.0,0.0,0.5244706,1.4989076,0.0,1.8409603,1.3926952,0.45345795,5.450753,0.0,4.0393014,0.0,2.6250901
s022_s04_r38,6987,s022,4,38,1.954768,0.0,0.0,1.8333473,2.3572254,0.0,1.2317464,2.3264687,1.4662873,2.2431827,0.0,0.0,0.0,2.9378762,0.0,1.1189219,3.3847086,0.0,0.0,0.0,0.0,0.24735832,4.9128137,0.0,3.9151332,2.7360098,0.0,5.117502,0.0,2.8138437,1.26969,1.7806942
s054_s07_r01,19100,s054,7,1,0.0,0.0,3.7447157,3.4658434,2.136495,2.2207026,3.467935,2.178478,2.2830176,0.0,2.2360365,4.389886,0.0,0.79815644,1.205087,0.0,3.388431,2.323265,0.0,3.9155638,4.23461,3.606701,2.0316608,3.8103595,0.0,0.0,1.255572,2.2714403,0.0,0.0,2.7679527,2.1873195
s008_s03_r46,2145,s008,3,46,0.0,0.1899266,4.301063,2.8096397,2.8383112,2.6884308,2.3164477,1.5307829,3.6088445,0.0,1.6001059,4.6298766,0.27927995,0.0,2.893781,0.0,2.5489547,2.0162344,0.0,5.214409,0.0,0.0,0.0,6.0248137,1.3539287,0.0,1.0081216,0.08192122,0.0,0.0,2.114859,0.07902461
s038_s01_r47,12846,s038,1,47,0.57062054,2.3608003,0.10182065,4.4287558,1.7108247,0.28695038,0.45534676,1.6761203,1.0480709,0.0,0.36570758,2.4107656,0.72301733,0.5674517,0.27788538,3.0064332,0.0,3.2413144,3.663039,1.4859647,5.652374,3.6985524,2.2258003,4.230745,4.524437,2.0602455,0.4437579,1.793232,1.0474613,2.7810206,0.5704442,4.392705
s010_s04_r12,2561,s010,4,12,0.0,3.5562658,2.2075338,2.5463438,1.3005655,1.4771416,3.0845351,3.3223763,0.0,1.0482161,0.0,0.2560517,0.0,1.9642414,1.5188353,3.715408,1.1313684,1.6822782,3.3484817,0.0,1.6223722,0.31157196,1.5261576,0.0,4.018452,0.27326488,0.28361672,0.30723244,3.6222134,4.178777,2.4455216,2.304523
s051_s03_r04,17703,s051,3,4,1.021208,3.308766,4.0767612,3.2287085,2.9848242,0.0,2.3993666,3.123471,3.3739517,0.0,0.0,0.0,0.13429582,1.928449,0.0,2.5539737,3.0873878,5.477684,0.77967966,1.9406738,4.43883,0.96929586,3.0172276,0.0,1.0979028,1.3757656,1.1101044,0.0670566,2.2359664,1.7653255,0.0,1.8638344
s052_s07_r12,18311,s052,7,12,0.0,3.0830452,1.858993,5.11011,3.992624,0.0,5.3341866,0.0,0.0,0.0,2.982723,3.4492102,1.0915191,0.0,4.6234946,0.0,2.0376172,2.4948566,0.0,2.4698806,3.6345034,0.23241916,0.0,1.3006598,0.13434333,0.0,2.4076512,6.596448,0.0,0.0,8.214762,6.632158
s011_s07_r40,3139,s011,7,40,8.962401,6.66455,6.501843,0.0,0.0,0.778066,5.3595424,0.0,2.103542,0.0,0.0,5.741368,6.092884,0.0,10.163094,0.0,0.9652381,4.269542,0.0,2.4702294,0.0,0.0,0.0,3.2446036,0.0,0.0,2.3871741,0.0,0.0,0.0,0.0,0.0
s007_s08_r38,1987,s007,8,38,5.514653,1.7355517,5.0300016,0.0,1.7299474,5.294484,4.6873,0.0,2.3549287,0.0,1.093841,0.0,0.0,0.0,4.724193,0.0,0.59392583,0.0,2.089314,3.8643126,0.0,2.9930806,0.3418927,0.0,0.59156793,0.0,0.4951152,0.0,0.0,0.0,0.0,0.83790874
s004_s01_r40,839,s004,1,40,0.0,0.0,0.15339333,0.47847456,2.0277543,1.2911296,3.4718952,0.11009255,1.2094395,3.300236,1.4157444,1.8296369,2.281012,1.901682,2.1905584,3.3550258,0.8370069,2.6423128,1.3592079,4.116096,2.9484222,0.0,1.2906196,3.7806234,1.321567,0.0,1.9327717,1.7692236,1.3667939,0.0,1.2851768,0.4851994
s050_s06_r05,17454,s050,6,5,0.4688767,0.0,0.7122665,1.2598262,2.0775762,1.1705579,4.1178727,1.4899447,3.6975284,0.9906277,0.25015098,2.7368507,1.826799,4.359007,0.98912036,3.2994251,1.4349852,3.3714771,2.6273115,2.426077,2.3052952,0.09575397,3.9111009,3.106801,2.2703352,4.0266786,0.0,3.5643573,1.3534526,0.0,0.41288942,1.0047956
s015_s03_r22,4121,s015,3,22,0.0,3.6841362,0.0,3.9177268,2.439266,0.0,2.4662879,1.0922681,0.0,0.0,0.0,2.1444888,0.0,0.0,0.0,0.058191895,3.838623,6.2368326,0.0,0.69875056,4.113883,0.42183128,1.3525151,0.39973685,2.0721023,1.7855868,3.0337245,2.157508,0.0,1.0397427,1.2995493,4.860688
s050_s07_r01,17500,s050,7,1,0.06660795,0.0,0.0,0.9590905,4.2434115,3.2023587,2.6156662,2.380194,0.7780775,0.0,0.0,2.4833071,1.8145758,2.9216113,1.8999295,3.6863005,0.0,1.0352249,0.7485615,2.8460069,1.5271447,0.50250363,3.555746,4.7707634,3.356502,3.3493202,1.1621515,0.94198346,4.6411552,0.5224893,0.9305283,0.08126658
s032_s04_r40,10589,s032,4,40,3.467719,4.418889,2.4514825,0.0,4.018177,3.4503632,2.2799764,0.25107032,1.5715986,4.676696,0.0,0.0,2.076159,0.74911714,2.2826052,1.1422646,1.7536125,3.779778,4.607389,0.0,2.305981,0.0,0.0,0.0,0.8623388,0.0,2.908939,0.0,4.1075263,5.0188527,1.1686332,1.6726637
s017_s03_r47,4946,s017,3,47,2.078375,2.042946,1.7808316,3.4798362,2.0421164,0.45139825,1.5729532,5.4984913,0.007562518,0.0,0.0,0.0,0.0,1.6390482,0.0,2.3075716,1.3531005,6.108831,0.0,0.0,1.8187385,1.0413191,2.7034802,0.0,0.63415796,4.817471,2.0863326,0.0,0.0,2.675641,0.0,3.0252643
s028_s05_r42,9041,s028,5,42,0.8088307,2.5840511,0.0,0.6581326,3.0189772,1.1970228,3.6346307,0.04948175,0.0,0.0,0.0,0.0,0.0,1.8639228,0.0,2.2097478,2.052324,4.056984,0.0,0.5843447,3.6833153,0.7474133,3.2993236,0.0,1.6775053,2.8603046,3.6206443,3.0169983,0.0,3.14359,0.0,3.6517882
s051_s03_r41,17740,s051,3,41,0.4401739,4.325241,3.8175292,2.6005135,1.6980782,0.0,2.9730308,1.1719742,1.1329916,0.0,0.0,0.0,0.0,1.8851397,1.138823,2.4342563,1.4890004,5.9578605,0.0,2.8254488,4.9873915,1.4768561,1.1891161,0.8271884,0.0,0.0,1.7865477,1.6268204,0.0,0.8089662,0.0,3.2774165
s026_s01_r27,8026,s026,1,27,0.5922549,0.0,1.5354965,3.1098835,2.7736993,0.08378202,1.0283443,3.8050725,3.4053724,0.0,0.0,2.599701,2.3418562,3.4921572,1.7116189,3.3725467,1.489296,3.3398676,2.4827628,0.003563583,2.6756406,0.0,1.0315276,4.555542,2.5674617,4.4235997,0.50211406,0.0,3.622102,1.0849841,0.25342062,3.114955
s041_s05_r03,14202,s041,5,3,2.5112226,2.1336617,1.6877942,0.5591288,0.0,1.1589184,0.0,0.0,0.1591287,5.7650275,4.5669374,2.0847673,4.8003693,0.0,0.28391242,2.5295773,0.0,0.0,2.7523959,1.1709282,1.4233403,0.0,0.0,5.194037,1.5739936,0.0,3.302411,1.1743724,0.0,0.0,0.77721524,0.0
s018_s07_r12,5511,s018,7,12,1.207706,1.601624,3.6736479,0.26563084,4.25937,0.0,5.552099,0.0,0.9990476,0.0,2.8435738,1.205827,0.0,0.0,6.075405,0.5071817,2.1348517,0.0,0.31662887,0.0,3.0628352,3.5616155,1.4862812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2027383
s010_s05_r44,2643,s010,5,44,3.689342,3.5801857,2.2674444,0.0,0.0,0.0,2.7435906,2.2026443,0.0,0.608224,0.0,0.0,1.4770552,0.34724596,0.0,0.5103632,0.0,6.9763885,0.0,1.2104709,0.0,0.4528984,0.0,0.0,0.0,0.0,3.8654509,1.5094298,2.975196,3.803793,0.0,0.0
s016_s01_r37,4436,s016,1,37,0.7956616,0.0,0.0,0.7581179,0.3750571,0.0,0.0,5.0704103,4.9490128,5.5157423,1.7566643,1.0977534,0.0,0.23839726,1.1487708,1.8829195,2.9262552,0.0,0.0,0.57466185,0.0,1.7155443,6.851571,0.0,0.87598145,1.1211462,0.0,3.3578281,0.0,0.0,3.229687,1.4414979
s042_s07_r21,14720,s042,7,21,0.0,0.0,1.2489228,7.7228093,2.0719395,0.2824109,4.598318,5.209235,0.6396997,0.0,1.9017401,0.0,0.0,2.310221,5.040602,0.8834224,2.4182622,4.3336844,0.930604,0.0,0.0,4.759716,3.0138407,2.349764,0.6690948,0.0,0.0,2.1127026,0.0,0.0,3.1377602,3.1906724
s049_s08_r16,17165,s049,8,16,3.1928802,0.0,4.722979,2.327317,3.5559099,1.686807,1.5595033,0.48515525,3.5887694,5.0802646,3.4430158,6.205491,0.0,0.062131047,0.0,0.98021466,2.3437924,0.1728015,0.940519,2.8224103,2.0629125,0.0,1.5259519,0.91707146,0.4224906,5.400617,0.52643967,1.1296697,0.0,1.5620816,3.5069242,0.0
s049_s07_r37,17136,s049,7,37,3.1225824,0.0,2.3358195,1.9894655,4.3194656,0.63432425,2.6386685,0.0,2.6707027,4.5547404,3.4360354,5.5177355,0.77168787,2.4475646,0.0,3.4430757,0.78623533,0.0,2.7195294,1.2268035,1.428107,0.1380027,1.7339299,1.2943548,0.93584406,4.5705595,0.0,3.745306,0.0,1.7494422,2.5674517,0.0
s053_s05_r45,18644,s053,5,45,0.0,4.480708,0.29328024,6.4160075,1.4022462,0.99972844,7.3558235,0.0,0.0,0.0,0.0,0.0,0.0,0.15370733,4.735466,0.0,0.0,4.744986,0.0,5.72418,0.08890301,0.0,0.99875605,0.0,2.9534905,0.0,2.9460337,5.1797924,0.0,0.0,0.0,3.0904598
s028_s03_r11,8910,s028,3,11,2.156401,3.764735,0.0,1.7356011,2.6323907,1.5786636,1.0263333,1.3099136,0.0,0.0,0.0,0.0,0.0,3.2531626,0.0,0.0,0.0,1.7994612,0.0,0.0,4.4062014,1.3724995,5.165542,0.0,2.2447166,1.871109,4.754314,0.0,1.054993,5.372813,0.0,4.425222
s054_s02_r14,18863,s054,2,14,0.0,0.30147463,0.0,1.1647987,1.9725701,0.09004462,2.4457963,2.7309446,0.8173544,1.4103308,0.0,5.696636,1.4312212,0.8511988,0.0,0.0,2.3227248,3.0939374,0.964556,3.0497794,2.009139,0.0,0.0,4.1105742,1.8916605,1.1586008,2.5441,1.2995963,2.8491511,1.6505092,5.466065,1.4808528
s029_s05_r20,9419,s029,5,20,0.0,0.6195908,4.6495805,3.322402,3.4869862,2.6082163,3.5092745,3.362795,2.36017,0.0,2.373675,1.179838,0.0,2.4184422,4.4615417,0.0,2.4513013,2.929111,0.0,1.8998524,0.9136776,1.860766,1.7021792,2.2139292,1.5300169,0.0,0.0,0.0,0.0,0.0,2.5399344,3.5904593
s052_s05_r21,18220,s052,5,21,0.0,1.0649153,0.0,7.6891503,2.8087306,0.0,5.775442,0.98398596,0.0,0.0,0.0,2.3026392,0.0,0.0,3.0588057,0.0,0.7405863,2.2065935,0.0,0.0,2.598442,2.068087,0.16879678,0.0,2.4443297,0.0,1.6245669,5.589891,0.0,0.0,5.647465,6.2123547
s022_s08_r35,7184,s022,8,35,4.771732,0.0,0.0,4.0016403,2.9788594,0.0,4.146927,3.449681,1.0273002,1.2827643,0.0,1.9161061,0.0,1.3794175,0.0,0.31621784,5.304582,0.6282905,1.1271405,0.0,0.0,0.0,3.9822526,0.0,3.396323,4.421059,0.0,4.2943316,0.0,2.549512,1.1146148,0.0
s027_s07_r36,8735,s027,7,36,1.1739523,1.1534672,1.1075891,0.0,0.0,4.8543086,2.7177308,0.0,0.0,0.45818412,3.338521,0.4219398,3.1954584,2.446402,2.8980186,0.0,2.7541587,0.76197344,1.8708963,4.454543,1.0910785,2.756635,0.0,2.0044675,2.9129596,0.0,3.9199023,2.878646,0.0,0.0,5.6370444,3.6995661
s055_s03_r30,19329,s055,3,30,4.6509485,6.8195972,5.824022,0.0,5.40658,5.4043183,1.1500778,0.0,5.377988,5.8089995,0.0,0.09112561,4.8562217,0.0,1.7108002,0.0,0.0,1.9749595,0.9272028,2.705031,2.28086,0.0,0.0,1.3564363,0.0,0.0,6.9798512,0.0,4.8524933,5.043964,0.0,0.0
s033_s06_r25,11074,s033,6,25,0.55228543,0.08659777,0.06915182,0.8951752,0.17595935,0.0,0.0,0.0,0.0,3.7994988,5.669389,1.9662162,5.1899495,0.0,1.9824665,3.2536745,0.0,0.0,1.0092136,0.0,4.142635,2.6878107,0.0,6.193358,0.0,5.3598614,0.35403755,4.9627905,0.0,1.0242279,2.4984238,6.193991
s017_s04_r21,4970,s017,4,21,1.5605121,2.8099704,0.06046492,5.002913,3.8040204,1.7861905,0.9740165,4.627521,0.0,0.0,0.0,0.0,0.0,1.5306681,0.0,1.2779202,0.0,4.425501,0.0,0.0,2.6697218,0.35314974,2.97195,0.31643695,3.7545266,6.457187,3.7693212,0.0,0.37823626,2.9165945,0.0,4.97771
s004_s02_r24,873,s004,2,24,0.95969796,1.5683674,1.14979,0.0,0.0,2.3079839,2.0945778,0.92196167,0.0,2.8193831,0.52248687,0.052572668,4.333694,3.1274724,2.1919892,3.3432858,0.0,2.7407217,2.5813396,3.3515675,3.1167133,0.9070516,0.0,2.2992048,1.3574045,0.0,1.7713782,4.793449,0.0,2.0368526,1.8990071,2.4682076
s002_s08_r42,391,s002,8,42,4.4583893,0.0,2.970816,0.0,0.0,1.804979,2.1358488,0.0,3.1356041,7.7090707,5.8037224,0.48105645,4.8038583,0.0,0.5866914,1.1364789,0.5514358,0.0,0.95547426,0.0,0.0,0.0,0.0,6.020137,0.0,1.1936357,7.5898466,0.0,0.0,0.0,0.0,0.0
s034_s01_r01,11200,s034,1,1,1.2906731,1.8331007,2.9014018,0.0,0.73147047,0.0,2.650137,0.0,4.617772,1.3420489,0.0,3.8390632,0.0,3.6954496,0.9918092,0.20694616,0.65562934,0.0,0.0,4.0544577,6.0482626,3.6366627,4.60788,0.0,0.0,3.1897383,2.7059765,2.2118714,0.0,1.4691538,0.0,2.5377088
s057_s06_r44,20293,s057,6,44,0.0,4.013332,2.7303045,6.342676,6.42937,0.0,3.2208848,1.9400225,0.32241777,0.0,0.0,3.921511,2.073141,0.0,4.860467,0.67290044,0.74285406,2.2187462,4.906174,0.7880779,0.5738244,0.9796222,0.0,2.7819386,1.3173587,0.0,1.8210574,0.0,0.9596851,0.0,1.6155453,2.4571314
s026_s06_r29,8278,s026,6,29,0.0,0.0,2.0980816,2.406382,3.8378146,0.0,0.7302167,2.3652456,0.0,0.78159016,0.0,3.4509556,2.4211047,0.0,1.1478717,0.0,0.0,0.23789781,6.2988024,0.0,0.93620723,0.0,0.0,0.0,4.1927004,1.6595047,0.0,0.0,0.0,1.6561676,1.4420856,0.0
s015_s03_r30,4129,s015,3,30,0.0,1.3867044,0.0,0.0,2.0147893,0.55235624,1.6690885,3.5473924,0.0,0.73493344,0.0,1.8162838,1.446131,0.84399843,3.7794876,0.0,0.0,6.2549453,0.0,0.30383757,2.7755766,0.0,0.0,1.6920543,4.268428,0.0,2.3914688,0.0,0.64536834,5.562199,4.294105,1.8338914
s042_s03_r10,14509,s042,3,10,3.6899004,0.0,5.7743907,5.8651013,0.51375395,2.3942952,3.282639,6.544515,0.0,0.0,0.0,0.0,2.5157425,0.0,2.3997505,0.0,0.0,0.0,4.1888013,1.4378538,0.0,5.520405,1.1180179,0.0,2.3360624,1.5218353,0.0,0.0,2.6022465,0.0,1.296669,0.0
s016_s05_r25,4624,s016,5,25,0.0,0.0,0.022194803,0.39238453,1.4634085,1.0887401,1.2126243,5.321385,3.7891517,3.7594054,2.9349537,3.0567234,2.5295548,1.3722217,0.3039403,5.229942,1.1586676,0.0,0.0,5.2454453,0.0,2.7021224,6.1059647,3.0118308,0.0,1.7866862,0.0,2.8390527,0.76278454,0.0,1.9845641,0.0
s018_s02_r05,5254,s018,2,5,1.2266791,2.4985094,4.1813197,3.529019,2.8703952,1.178198,0.0,2.0230544,3.5146072,0.43562198,3.2437267,0.99187356,0.0,1.2859261,0.07771218,1.1302031,0.7432998,3.193172,0.99052936,1.5594063,4.480895,2.8625226,3.4875655,3.922758,0.43286347,3.2806938,2.8369853,0.0,1.309056,3.4048147,0.0,2.797192
s054_s07_r05,19104,s054,7,5,0.0,0.14847457,4.3132215,4.3212194,3.6078224,0.0,3.4471774,3.387621,1.9241189,0.0,2.5518174,5.338615,0.0,0.0,2.2533646,0.0,5.7763233,3.7627945,0.0,2.657465,1.6457436,1.7826618,0.0,2.393336,0.0,0.0,0.0,0.0,0.0,0.0,4.1299224,3.9817512
